Ticker,GOOG,GOOG,GOOG,GOOG,GOOG
Price,Open,High,Low,Close,Volume
Date,,,,,
2012-07-30,15.785153735271464,15.94770710181148,15.622598468211562,15.69208812713623,87795852
2012-07-31,15.591825859086747,15.796321807021002,15.59083283740649,15.708715438842773,74903709
2012-08-01,15.816175477026931,15.871022582228846,15.669256732646272,15.701518058776855,74060561
2012-08-02,15.523578589208885,15.834292705356921,15.471461579195553,15.603986740112305,79404516
2012-08-03,15.883182867587454,15.975504424026166,15.787387160724261,15.916190147399902,76168432
2012-08-06,15.873503820103675,16.115970256315617,15.86382542219799,15.953167915344238,71563235
2012-08-07,15.92760479200554,15.988904158506442,15.795576629881946,15.896583557128906,79569131
2012-08-08,15.859606112661357,16.028861667506632,15.845956578428993,15.938526153564453,53086237
2012-08-09,15.995110544680301,16.041270373670237,15.92090569277823,15.94150447845459,42972470
2012-08-10,15.848190155981998,15.938773685012425,15.78713785518843,15.932816505432129,57599089
2012-08-13,16.06732676270349,16.383253965821208,16.048962040124646,16.379779815673828,131205956
2012-08-14,16.360917917271387,16.69843504071067,16.354714620439854,16.594449996948242,147016998
2012-08-15,16.63465480317956,16.733179649281293,16.481282856642846,16.566654205322266,96789436
2012-08-16,16.565911457329836,16.742859355576645,16.55523813799624,16.698930740356445,68965534
2012-08-17,16.72995603254541,16.807634084408747,16.669897701244437,16.80490493774414,87434502
2012-08-20,16.764201867879923,16.847836141647605,16.693719191041577,16.765193939208984,70587592
2012-08-21,16.70489062651323,16.826246432138234,16.43338613689665,16.61554718017578,89221174
2012-08-22,16.562685322669605,16.890772078727213,16.54580870566334,16.805896759033203,76654246
2012-08-23,16.733675547947342,16.887792496977482,16.652523353851908,16.796464920043945,71635505
2012-08-24,16.766682929641377,16.88704664152046,16.72895951466809,16.84187889099121,57277890
2012-08-27,16.453735850816095,16.677341519932252,16.36067119223567,16.608348846435547,104939872
2012-08-28,16.503619573658618,16.816815765718406,16.49716730828623,16.807634353637695,82652646
2012-08-29,16.8106106649368,17.098989836003994,16.780333484194653,17.074668884277344,120060335
2012-08-30,16.98110640523706,17.05928238670238,16.880348447504637,16.917573928833008,65319921
2012-08-31,16.975150987540506,17.088815380669523,16.876873203450106,17.0022029876709,85402916
2012-09-04,16.98880177925596,16.999969234963103,16.714570042300426,16.90169334411621,75867307
2012-09-05,16.875880549660778,17.03719477193315,16.854537712019916,16.893749237060547,68584110
2012-09-06,17.02379291611474,17.369501285808212,16.993266765583044,17.35733985900879,122196311
2012-09-07,17.372231520382485,17.676246303689382,17.314406298476957,17.524860382080078,129804723
2012-09-10,17.61444798884114,17.690141895582254,17.332273997637298,17.391340255737305,102783820
2012-09-11,17.321600409132614,17.388359963443953,17.14887167927848,17.178403854370117,75232938
2012-09-12,17.10941452898961,17.245911778571593,16.897721303621147,17.145896911621094,106088160
2012-09-13,17.200741655312566,17.595586041865722,17.13745624729627,17.522127151489258,106758663
2012-09-14,17.610476954232418,17.694856232869675,17.54619947365242,17.612462997436523,105132591
2012-09-17,17.573502395383336,17.691880086113798,17.49631847617153,17.619911193847656,60558139
2012-09-18,17.565309327673685,17.835323781477793,17.540492339781643,17.82589340209961,82981875
2012-09-19,17.806536706841325,18.081017383765985,17.77948470748287,18.054710388183594,124396528
2012-09-20,17.979512492754502,18.1510020989397,17.898856331517553,18.070096969604492,116731906
2012-09-21,18.171602658971935,18.238858257914522,18.119733669304782,18.215776443481445,255317419
2012-09-24,18.141571621726726,18.614095964997738,18.122959831092274,18.59771728515625,143086320
2012-09-25,18.68879534815673,18.98263470948993,18.55502916480458,18.592256546020508,243248350
2012-09-26,18.609380292508266,18.89205220064729,18.38974672476931,18.698970794677734,227766537
2012-09-27,18.86003818783118,18.931760004004165,18.65405224994118,18.774415969848633,157833389
2012-09-28,18.716097573748026,18.843909450244123,18.641646599786927,18.72478485107422,111757330
2012-10-01,18.837702999477628,18.985365798482558,18.767222216669015,18.905454635620117,127194978
2012-10-02,18.990330077514805,19.00993584157257,18.619806603790742,18.786579132080078,112026334
2012-10-03,18.75505825809547,18.958562107171506,18.667700869810485,18.923320770263672,88663090
2012-10-04,18.929528764533494,19.10672564602585,18.8463886171895,19.061059951782227,98535958
2012-10-05,19.12707317446579,19.21815368793835,18.985613680709218,19.051132202148438,109846193
2012-10-08,18.886095546820744,18.95012405658296,18.716094056816875,18.80767250061035,78637653
2012-10-09,18.853087615328196,18.894036214109388,18.427717083349698,18.466432571411133,120578269
2012-10-10,18.4110893832615,18.55180386599992,18.322490953273665,18.47809600830078,81901842
2012-10-11,18.685075018933308,18.82405243409779,18.620301501119727,18.64983367919922,95713418
2012-10-12,18.659015760651528,18.73396275632454,18.466679362626927,18.482810974121094,96528461
2012-10-15,18.413074718841244,18.459979549459607,18.134127814093286,18.389249801635742,121216653
2012-10-16,18.368155774170756,18.538404343490225,18.277075260260663,18.481571197509766,82636586
2012-10-17,18.46296024972317,18.77044727290662,18.371381795426473,18.749351501464844,92059774
2012-10-18,18.750594499075728,18.846884342623365,16.776611845170116,17.248144149780273,499561487
2012-10-19,17.510713207111934,17.538508312767103,16.677342769548233,16.920305252075195,461009524
2012-10-22,16.900946811818915,16.990786286119757,16.620260934219175,16.84287452697754,162832055
2012-10-23,16.677589248802807,17.057792028065357,16.677340280714095,16.884565353393555,117101285
2012-10-24,17.044639319085814,17.049603476931587,16.758493249570005,16.808874130249023,100234300
2012-10-25,16.875879814291224,16.92551568841207,16.714814567134443,16.820289611816406,96403996
2012-10-26,16.789020325341887,16.951079562329976,16.657487239853165,16.755517959594727,78324483
2012-10-31,16.87240709676194,16.90069823605427,16.751794402088457,16.88332748413086,61710442
2012-11-01,16.863472404950834,17.146391394119718,16.844113709606933,17.064245223999023,82311371
2012-11-02,17.2429329247671,17.26179368480669,17.058787745227,17.07243537902832,93324497
2012-11-05,16.98756027711228,17.046128601338975,16.765691674115608,16.9493408203125,65681270
2012-11-06,17.011881288286148,17.03719621450586,16.815078642647723,16.918567657470703,63549309
2012-11-07,16.751794045845077,16.831954172655244,16.540596875474108,16.556232452392578,89626688
2012-11-08,16.63266881775001,16.664683073615937,16.161881557920488,16.188188552856445,104269368
2012-11-09,16.24675897368522,16.5865111395063,16.138803734072233,16.454729080200195,125030896
2012-11-12,16.472596204729538,16.622742974881362,16.401123354520056,16.525955200195312,56446786
2012-11-13,16.453983935201848,16.568142458047642,16.335604357879546,16.355955123901367,64007018
2012-11-14,16.395909963778518,16.433633381783093,16.143766098088324,16.19464111328125,66986143
2012-11-15,16.13135701121196,16.37953261162444,15.979971092287933,16.063358306884766,74233205
2012-11-16,16.03184057609764,16.20630831552628,15.783912985925369,16.061372756958008,138043489
2012-11-19,16.272815447807474,16.60090219027331,16.268596293730695,16.583282470703125,95083064
2012-11-20,16.615546238604765,16.8262454786273,16.49294749983137,16.626962661743164,83861158
2012-11-21,16.602642319516683,16.622744119413422,16.38945909211599,16.525211334228516,84804682
2012-11-23,16.626961696701102,16.62770479994532,16.530917027775512,16.57732582092285,37038310
2012-11-26,16.539355627431842,16.553254129019646,16.355210459122635,16.408071517944336,88514535
2012-11-27,16.38375046831372,16.751793735168544,16.32989733845532,16.645326614379883,100724129
2012-11-28,16.578319773502322,16.997736034524895,16.47607369684667,16.966962814331055,122136087
2012-11-29,17.068960478469005,17.220844325088024,16.925516840602004,17.170961380004883,111476280
2012-11-30,17.156566746087147,17.352871442573797,17.017093295016704,17.331777572631836,127018318
2012-12-03,17.427822502010134,17.518405080984618,17.226055708458727,17.25434684753418,88028721
2012-12-04,17.2481429972355,17.260800459293634,17.017340068216896,17.14961814880371,79966615
2012-12-05,17.177413109717133,17.235734361215112,16.93370565307136,17.06995391845703,74775229
2012-12-06,17.064244282427822,17.263280015337095,16.98780727819894,17.152099609375,58711242
2012-12-07,17.248143286286826,17.294799148339745,16.935939187259613,16.980361938476562,77059760
2012-12-10,17.009646231602087,17.165004220124576,16.96993867206694,17.010391235351562,54872909
2012-12-11,17.124055193429598,17.419880623526645,17.067472913998486,17.2947998046875,107906951
2012-12-12,17.35312256313032,17.459340719207624,17.210420126743546,17.311676025390625,97403730
2012-12-13,17.767324360816218,17.78097579563432,17.36106351423105,17.439239501953125,138312493
2012-12-14,17.35163389602203,17.566305236150363,17.333269170915703,17.420873641967773,85523366
2012-12-17,17.50872492911479,17.916228683552575,17.47199548341662,17.887937545776367,121871097
2012-12-18,17.784198736011508,18.094416767694142,17.745732217024223,17.89513397216797,120646524
2012-12-19,17.88619985411501,17.943033002361073,17.7861868928623,17.871309280395508,77031655
2012-12-20,17.949483727372527,17.98398006181937,17.79338073456441,17.927148818969727,66528434
2012-12-21,17.718930445671567,17.83929606918972,17.63331012601015,17.7601261138916,141568653
2012-12-24,17.732331808840787,17.748961358256793,17.557617011376372,17.60799789428711,33762076
2012-12-26,17.57250671943061,17.691878370558292,17.432041198602782,17.592361450195312,47473277
2012-12-27,17.549425618034526,17.591615255097533,17.33773242899279,17.528329849243164,66142994
2012-12-28,17.414174000263518,17.543721045690987,17.372480392456055,17.372480392456055,56290202
2012-12-31,17.372228691109886,17.634549823656712,17.27295884545531,17.555381774902344,80195470
2013-01-02,17.854187114994552,18.04230247502713,17.782959430254035,17.949235916137695,102033017
2013-01-03,17.99093073976501,18.164653474371537,17.88644965129361,17.95966148376465,93075567
2013-01-04,18.100377007333556,18.401411762861812,18.0591794367157,18.314550399780273,110954331
2013-01-07,18.25201087450183,18.349543661739883,18.131151104458976,18.23464012145996,66476239
2013-01-08,18.254244374145706,18.273105133326183,17.978520752583318,18.198652267456055,67295297
2013-01-09,18.173090925797332,18.323980805682602,18.082010408332266,18.318273544311523,81291563
2013-01-10,18.435163278094507,18.48901831200628,18.203617230645115,18.40165901184082,73703226
2013-01-11,18.41456610023566,18.425237520153438,18.273106594034417,18.364683151245117,51600690
2013-01-14,18.29047616435917,18.419527166998996,17.926901006295374,17.949235916137695,114985384
2013-01-15,17.851951238569033,18.240841302831488,17.67252126316508,17.990928649902344,157696879
2013-01-16,17.928142402280308,17.97628827381591,17.711485030110136,17.749208450317383,81239368
2013-01-17,17.81174900302504,17.859645906834054,17.645719580092116,17.653165817260742,88791570
2013-01-18,17.629338275368394,17.689149536297375,17.405236574002014,17.48415756225586,129555794
2013-01-22,17.48788130339783,17.50475601995271,17.261048546896596,17.443456649780273,152264594
2013-01-23,18.26541251278714,18.588286143869837,18.260448354703307,18.40215492248535,237249950
2013-01-24,18.39570495078393,18.782609007437472,18.377587293806858,18.717586517333984,135815168
2013-01-25,18.63221469647618,18.823557142866218,18.619308265607433,18.704185485839844,89369729
2013-01-28,18.65678376317505,18.752081529835824,18.560739092214618,18.631221771240234,65327951
2013-01-29,18.532447782132685,18.78558754669635,18.527236556227557,18.70443344116211,70145942
2013-01-30,18.70592156754141,18.884855509781666,18.685321833075747,18.708154678344727,69579828
2013-01-31,18.62575946064819,18.802211323220895,18.619307195844492,18.754314422607422,65613015
2013-02-01,18.81660554787499,19.27324914004931,18.81412536954539,19.248430252075195,150405652
2013-02-04,19.052125298338275,19.121117973781367,18.818346139589345,18.836957931518555,122075862
2013-02-05,18.889323278500516,19.13700284441191,18.848127607234765,19.003732681274414,75108474
2013-02-06,18.838199490163415,19.182913908763734,18.82405391974103,19.11367416381836,83435569
2013-02-07,19.102010135685013,19.32809598952823,18.99777611875469,19.207483291625977,114033831
2013-02-08,19.3608550557237,19.523161358752724,19.346709485842258,19.49089813232422,121256803
2013-02-11,19.31792057105126,19.43207909175069,19.202519110425786,19.41768455505371,87037018
2013-02-12,19.40105992851691,19.553686878585175,19.341993671342387,19.375,74638720
2013-02-13,19.36085440043044,19.490401436943053,19.356884214419132,19.428606033325195,48107646
2013-02-14,19.35092966225674,19.57453534710327,19.302285851932936,19.55170249938965,69672173
2013-02-15,19.541278192295636,19.686709786834715,19.533088851441125,19.677526473999023,109601278
2013-02-19,19.754460747758642,20.027702305643274,19.736841027067907,20.02397918701172,117711564
2013-02-20,19.98550931112719,20.076589823809087,19.650225302993427,19.666852951049805,110982436
2013-02-21,19.804343269499785,19.989233450796497,19.636080737109012,19.743043899536133,140781714
2013-02-22,19.83561142194371,19.884998330214778,19.700108159190286,19.84678077697754,82463941
2013-02-25,19.91105642893139,20.06269320505479,19.61796396144392,19.62491226196289,92501423
2013-02-26,19.729891440975006,19.753469292523704,19.46682715935189,19.60902976989746,88430220
2013-02-27,19.72492566336096,19.971860211179134,19.633351013533584,19.84851837158203,81347773
2013-02-28,19.881276465868915,20.027453057200848,19.87954129115578,19.883758544921875,90971711
2013-03-01,19.799379806155805,20.03117482756641,19.758431202212734,20.007598876953125,87342157
2013-03-04,19.985510574821774,20.42080946691668,19.97806623814843,20.387554168701172,111440145
2013-03-05,20.571947265777688,20.850400032601367,20.57120226199242,20.811931610107422,162370331
2013-03-06,20.87223978355537,20.94594764839834,20.568970015648738,20.63275146484375,115350748
2013-03-07,20.699262129823055,20.762794611118135,20.588079812426674,20.663028717041016,82415761
2013-03-08,20.710179676026502,20.720604027460045,20.47565552527009,20.6362247467041,116912581
2013-03-11,20.64044443256987,20.8392312129954,20.635727342155167,20.718122482299805,64027093
2013-03-12,20.616121416408323,20.64540462423957,20.441404738115594,20.539186477661133,80633104
2013-03-13,20.5463846426996,20.615624380126683,20.40765429923157,20.482107162475586,65898080
2013-03-14,20.5238021926629,20.5238021926629,20.285554914239412,20.388545989990234,66295564
2013-03-15,20.313100137317136,20.35777185636153,20.18504310990972,20.2088680267334,124452737
2013-03-18,19.978066317426332,20.17064980651916,19.890459949119943,20.047306060791016,73807616
2013-03-19,20.13292834799519,20.331715134863373,20.01405082382022,20.134912490844727,84242583
2013-03-20,20.271655823498904,20.28853053950425,20.137889632337675,20.219043731689453,58771467
2013-03-21,20.13416595481454,20.273888371396676,20.09842858000279,20.1334228515625,59325536
2013-03-22,20.21978739210013,20.232195886731812,20.09321846623306,20.109846115112305,59751126
2013-03-25,20.16196155405854,20.33121805291017,20.023233105927268,20.093217849731445,68736680
2013-03-26,20.18901349617009,20.20142199038555,20.047305033283347,20.16221046447754,47854701
2013-03-27,20.01975835039754,20.02770252398078,19.886986122957694,19.919994354248047,86852328
2013-03-28,19.952998790083456,19.98724805767854,19.687701427998515,19.709787368774414,91855009
2013-04-01,19.730138636589533,19.90981758555457,19.686458988559416,19.88351058959961,72562968
2013-04-02,19.966648843482577,20.22202169774285,19.95324827791445,20.177597045898438,81966082
2013-04-03,20.188017995772,20.20638461838174,19.870602694119945,20.007844924926758,69800653
2013-04-04,19.959451326604725,19.9966768087377,19.63806581934916,19.731626510620117,98270968
2013-04-05,19.508020931829062,19.531102745400915,19.268285556976785,19.433320999145508,137870844
2013-04-08,19.326606108148628,19.34645893777568,19.069745158255383,19.229816436767578,113708616
2013-04-09,19.245949778701796,19.45069469357903,19.186636451540593,19.29930877685547,86615444
2013-04-10,19.430096464562595,19.664124586107015,19.258359783680678,19.610271453857422,79440651
2013-04-11,19.677277734187626,19.682737927799966,19.45838725764483,19.615482330322266,81452163
2013-04-12,19.655190090551137,19.657921137644813,19.430343382438007,19.607044219970703,65713390
2013-04-15,19.505293010110968,19.779526638490694,19.283673376547828,19.405527114868164,98491793
2013-04-16,19.521175333547173,19.754707422423415,19.454913705927336,19.689437866210938,69941178
2013-04-17,19.525146695610943,19.626649660664338,19.31047537456089,19.421161651611328,81785407
2013-04-18,19.490402533994846,19.50157188990762,18.892550262844672,19.007951736450195,133398142
2013-04-19,19.08860728051828,19.939350314288905,19.016636491808093,19.850751876831055,232998073
2013-04-22,19.868869953813157,19.95225526690586,19.233541336505226,19.856708526611328,115768308
2013-04-23,19.878794840730986,20.23864876422471,19.86291029615595,20.05003547668457,92035684
2013-04-24,20.055247598036885,20.300692140432414,20.052518451467268,20.187772750854492,73438237
2013-04-25,20.25726074569591,20.262720939162566,20.043334432784793,20.079814910888672,79986690
2013-04-26,20.042591226583397,20.046063476291835,19.769100723138862,19.889217376708984,99880980
2013-04-29,19.934635421224858,20.417335178313177,19.92843022360575,20.32699966430664,92376959
2013-04-30,20.32550889683633,20.539933151049546,20.292749635775973,20.463743209838867,92613843
2013-05-01,20.431233775915118,20.467465288307803,20.259993127068835,20.361000061035156,58418148
2013-05-02,20.35280916660136,20.711420149758652,20.326751139509078,20.588823318481445,81034603
2013-05-03,20.7712336254183,21.01543714321473,20.74740870655816,20.98863410949707,100880714
2013-05-06,21.051668797496365,21.388938851527456,21.051668797496365,21.381492614746094,85973045
2013-05-07,21.417726085388257,21.439068923389176,21.11147821605343,21.274280548095703,78653713
2013-05-08,21.268572783514383,21.68749106217132,21.167069821362023,21.68128776550293,99102072
2013-05-09,21.612047049576805,21.830937527817692,21.547273530558574,21.627931594848633,88353936
2013-05-10,21.722982434822878,21.852776541273233,21.6448064490155,21.845083236694336,76192522
2013-05-13,21.811827504209674,21.900674907515803,21.67508509971169,21.778076171875,58157173
2013-05-14,21.777330065055803,22.0550378151323,21.768397622128937,22.015579223632812,63408784
2013-05-15,22.224045335497916,22.742233454331426,22.187315890392814,22.730073928833008,160033605
2013-05-16,22.80725794268054,22.83157889633565,22.385608589088076,22.4317684173584,128865215
2013-05-17,22.58439584363578,22.67051219764589,22.348628758087344,22.563549041748047,112098604
2013-05-20,22.45981222828677,22.846965239968554,22.45981222828677,22.54741859436035,91248746
2013-05-21,22.53476126053639,22.62509677372655,22.276412183682524,22.508703231811523,79617311
2013-05-22,22.39925705493387,22.56677457589781,22.010119914492428,22.073156356811523,102807910
2013-05-23,21.764922507746412,22.086556985141623,21.690471543008147,21.908615112304688,91345105
2013-05-24,21.721743210613973,21.810092686860763,21.61626814806435,21.67359733581543,92216359
2013-05-28,21.926236616232256,22.140658966519883,21.84930167245312,21.870893478393555,90638467
2013-05-29,21.732910243938885,21.789494426724385,21.449495194804175,21.54926109313965,80837869
2013-05-30,21.5892148440102,21.812075495301535,21.502104519765226,21.610061645507812,85145956
2013-05-31,21.544545983414135,21.76492458509227,21.529655408941288,21.621479034423828,79071272
2013-06-03,21.665653121645054,21.68972510662791,21.219435757191356,21.53238296508789,99399181
2013-06-04,21.53784164235836,21.60584223939346,21.195856415072516,21.320690155029297,75024159
2013-06-05,21.405318511286847,21.577551230265513,21.271801283991557,21.335582733154297,84587872
2013-06-06,21.449741165385415,21.500122048223744,21.025858702680424,21.458179473876953,103550684
2013-06-07,21.60162591523296,21.839377167391678,21.475056984154815,21.83267593383789,107385002
2013-06-10,21.89149212073878,22.11236864456972,21.841609174568266,22.09300994873047,93862506
2013-06-11,21.937899613024776,22.013097479975524,21.827462307931107,21.834659576416016,70567517
2013-06-12,21.974877893579638,21.988278458612513,21.582513682602226,21.640338897705078,88522565
2013-06-13,21.565887347636227,21.830937654595328,21.479522021603742,21.764923095703125,83106340
2013-06-14,21.84185682925589,21.95601725255718,21.69369610674603,21.716279983520508,90136592
2013-06-17,21.82026708913513,22.07340494723616,21.79669113879395,21.99448585510254,86173794
2013-06-18,22.05404779415387,22.360542745706436,22.046601556996183,22.351112365722656,87000883
2013-06-19,22.369725689457447,22.604745882918984,22.27368101492973,22.352602005004883,117073180
2013-06-20,22.18657216507942,22.360541953952666,21.92152186142585,21.95701026916504,135385563
2013-06-21,22.0463534707888,22.08457102466466,21.667389810594575,21.862455368041992,159889066
2013-06-24,21.63785798729784,21.748048230099723,21.423682699140528,21.585988998413086,121128323
2013-06-25,21.77137552522559,21.83143385518988,21.454954162850516,21.49689483642578,102510801
2013-06-26,21.68426766257541,21.78974081928661,21.605348570868966,21.681785583496094,73530581
2013-06-27,21.809593425389956,21.95576810350483,21.756236332465804,21.766658782958984,77348840
2013-06-28,21.712806188115756,21.885038897217196,21.695186468769013,21.848556518554688,94324230
2013-07-01,21.999448501538296,22.139172832353573,21.963464055617425,22.03493881225586,69250599
2013-07-02,22.09251237261126,22.112367102763557,21.771622911224863,21.896703720092773,75943592
2013-07-03,21.83689362787279,22.066951559647126,21.802150223901155,21.998950958251953,42036977
2013-07-05,22.087800392748935,22.22181556458198,22.021536860434804,22.174165725708008,68331166
2013-07-08,22.316119947176386,22.4913307813806,22.263258885439818,22.462045669555664,79075287
2013-07-09,22.608716402913196,22.657109338207572,22.28559192952771,22.46576690673828,79472771
2013-07-10,22.421344281456268,22.612190678318587,22.34515434335938,22.4843807220459,68592140
2013-07-11,22.65835091563722,22.852175430548435,22.54716860503448,22.838029861450195,103755449
2013-07-12,22.8320737009689,22.906526565551758,22.71394308951065,22.906526565551758,103113050
2013-07-15,22.938789807625465,23.03061342358052,22.74173820930056,22.948467254638672,78713937
2013-07-16,23.009022563982636,23.029867464697265,22.6806868699309,22.82239532470703,79617311
2013-07-17,22.85689060273332,23.002322181089653,22.74024999926682,22.79608917236328,60469809
2013-07-18,22.807007774790033,22.83207373094249,22.414892521671938,22.60077476501465,145924920
2013-07-19,22.00341807243517,22.408935782221615,21.730425508502535,22.251344680786133,295475379
2013-07-22,22.385360220059642,22.650161548238955,22.261271479438506,22.60127067565918,116563276
2013-07-23,22.601273395093298,22.658353614480692,22.325055611071022,22.430034637451172,82134711
2013-07-24,22.51589996925713,22.59134490703497,22.353097635077596,22.407695770263672,83451629
2013-07-25,22.183592872576845,22.257547798782188,21.990264398459907,22.03046989440918,120493954
2013-07-26,22.012848526821365,22.08730139006081,21.889010656529546,21.972148895263672,71374530
2013-07-29,21.96097954301956,22.20716907714761,21.86146262462073,21.895709991455078,75959652
2013-07-30,21.974880710136542,22.22677753578835,21.860967340417602,22.110383987426758,70487217
2013-07-31,22.16175655986889,22.249113961655286,21.99274901785521,22.03171157836914,87265872
2013-08-01,22.211635708424293,22.44864191496132,22.211635708424293,22.440452575683594,85856610
2013-08-02,22.42109743655352,22.509448809190754,22.3560768471398,22.498777389526367,68812965
2013-08-05,22.46949151221409,22.47271859502321,22.31587058727653,22.45981216430664,52584363
2013-08-06,22.452118640590847,22.576703421110114,22.22975401211746,22.250600814819336,60469809
2013-08-07,22.212630769861768,22.29725902184302,22.064966072828664,22.103681564331055,55374783
2013-08-08,22.22379817382037,22.232485450402283,21.97066032279192,22.153566360473633,59743096
2013-08-09,22.1014461321837,22.224540894628294,22.087547631392315,22.09772491455078,53146462
2013-08-12,22.01061824181882,22.013100320998753,21.880326189552605,21.97612190246582,55286453
2013-08-13,22.008880866353095,22.050325506428678,21.745069682380443,21.870399475097656,57004870
2013-08-14,21.798923120803277,21.84508294766591,21.520719319105595,21.586484909057617,83600184
2013-08-15,21.453213741486223,21.465126199536577,21.293389529657205,21.33458709716797,75048249
2013-08-16,21.374793438373196,21.403582515866034,21.257158850275967,21.266342163085938,67255147
2013-08-19,21.286192347961386,21.64083504397754,21.279740083244448,21.483243942260742,72707508
2013-08-20,21.550251044257838,21.64356466791802,21.430879393061357,21.477537155151367,49504863
2013-08-21,21.607330876243115,21.762688867885117,21.504339807369526,21.574573516845703,70555472
2013-08-22,21.658209265335014,21.70908428351682,21.597405931004612,21.68327522277832,34926424
2013-08-23,21.785520076534805,21.789739230558023,21.584996229242122,21.596410751342773,43245489
2013-08-26,21.59120031029993,21.712806976577667,21.493171493893122,21.501609802246094,42257801
2013-08-27,21.333597699901727,21.435596709353106,21.04273641306077,21.098575592041016,69623993
2013-08-28,21.10105614192682,21.22911317221887,21.039507805239253,21.058866500854492,53395392
2013-08-29,21.071772256939212,21.352458155532233,21.059859797565927,21.229610443115234,59361671
2013-08-30,21.23780017964335,21.29438435765751,20.984662336415663,21.01791763305664,74743109
